inning,half,run_diff,outs,base_state,home_win_prob
9,bottom,-5,1,2,0.007
9,bottom,-4,1,2,0.018
9,bottom,-3,1,2,0.046
9,bottom,-2,1,2,0.112
9,bottom,-1,1,2,0.278
9,bottom,0,1,2,0.699
9,bottom,-5,1,3,0.015
9,bottom,-4,1,3,0.039
9,bottom,-3,1,3,0.098
9,bottom,-2,1,3,0.193
9,bottom,-1,1,3,0.326
9,bottom,0,1,3,0.703
9,bottom,-5,1,4,0.007
9,bottom,-4,1,4,0.019
9,bottom,-3,1,4,0.051
9,bottom,-2,1,4,0.123
9,bottom,-1,1,4,0.416
9,bottom,0,1,4,0.83
9,bottom,-5,1,5,0.016
9,bottom,-4,1,5,0.04
9,bottom,-3,1,5,0.099
9,bottom,-2,1,5,0.201
9,bottom,-1,1,5,0.447
9,bottom,0,1,5,0.817
9,bottom,-5,1,6,0.023
9,bottom,-4,1,6,0.055
9,bottom,-3,1,6,0.124
9,bottom,-2,1,6,0.284
9,bottom,-1,1,6,0.537
9,bottom,0,1,6,0.838
9,bottom,-5,1,7,0.041
9,bottom,-4,1,7,0.1
9,bottom,-3,1,7,0.193
9,bottom,-2,1,7,0.324
9,bottom,-1,1,7,0.53
9,bottom,0,1,7,0.829
9,bottom,-5,2,0,0.0
9,bottom,-4,2,0,0.001
9,bottom,-3,2,0,0.005
9,bottom,-2,2,0,0.014
9,bottom,-1,2,0,0.044
9,bottom,0,2,0,0.533
9,bottom,-5,2,1,0.001
9,bottom,-4,2,1,0.004
9,bottom,-3,2,1,0.014
9,bottom,-2,2,1,0.044
9,bottom,-1,2,1,0.096
9,bottom,0,2,1,0.563
9,bottom,-5,2,2,0.001
9,bottom,-4,2,2,0.005
9,bottom,-3,2,2,0.016
9,bottom,-2,2,2,0.046
9,bottom,-1,2,2,0.142
9,bottom,0,2,2,0.608
9,bottom,-5,2,3,0.004
9,bottom,-4,2,3,0.012
9,bottom,-3,2,3,0.041
9,bottom,-2,2,3,0.09
9,bottom,-1,2,3,0.169
9,bottom,0,2,3,0.611
9,bottom,-5,2,4,0.002
9,bottom,-4,2,4,0.005
9,bottom,-3,2,4,0.015
9,bottom,-2,2,4,0.043
9,bottom,-1,2,4,0.16
9,bottom,0,2,4,0.628
9,bottom,-5,2,5,0.004
9,bottom,-4,2,5,0.012
9,bottom,-3,2,5,0.04
9,bottom,-2,2,5,0.09
9,bottom,-1,2,5,0.195
9,bottom,0,2,5,0.635
9,bottom,-5,2,6,0.006
9,bottom,-4,2,6,0.018
9,bottom,-3,2,6,0.048
9,bottom,-2,2,6,0.14
9,bottom,-1,2,6,0.235
9,bottom,0,2,6,0.63
9,bottom,-5,2,7,0.014
9,bottom,-4,2,7,0.042
9,bottom,-3,2,7,0.089
9,bottom,-2,2,7,0.17
9,bottom,-1,2,7,0.271
9,bottom,0,2,7,0.658
